Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Gift Card,Status
spofec-aerodynamics-overdose-s-kit-pu-rim-cullinan-series-i,OVERDOSE S Widebody Kit - Rolls-Royce Cullinan - R6 333 03 - Novitec,"<h4>Description</h4> <p>The <strong>SPOFEC OVERDOSE S Widebody Kit</strong> for the <strong>Rolls-Royce Cullinan Series I</strong> delivers an even more aggressive and dominant interpretation of the Cullinan’s design. Engineered to dramatically enhance road presence and styling, the OVERDOSE S package transforms the vehicle with bold aerodynamic components while preserving Rolls-Royce luxury.</p> <p>All components are manufactured from high-quality PU-RIM material, ensuring durability, precise fitment, and seamless OEM-level integration.</p> <h4>Compatibility</h4> <p>Rolls-Royce Cullinan <strong>Series I</strong><br></p> <h4>Kit Includes</h4> <ul> <li> <p>Front bumper with integrated LED</p> </li> <li> <p>Grid inserts</p> </li> <li> <p>Rear bumper with tailpipe covers</p> </li> <li> <p>Rear diffuser</p> </li> <li> <p>Widebody kit (8 parts)</p> </li> <li> <p>Side panels</p> </li> <li> <p>Complete fixing material</p> </li> </ul> <p>(All parts manufactured from PU-RIM)</p> <h4>Key Features</h4> <ul> <li> <p>Complete OVERDOSE S widebody conversion</p> </li> <li> <p>Aggressive and performance-oriented styling</p> </li> <li> <p>Manufactured from high-quality PU-RIM</p> </li> <li> <p>Significantly enhanced vehicle width and presence</p> </li> <li> <p>Developed specifically for Rolls-Royce Cullinan</p> </li> <li> <p>Precision-engineered for OEM-level fitment</p> </li> <li> <p>Includes all required mounting hardware</p> </li> </ul> <h4>Technical Details</h4> <ul> <li> <p>Manufacturer: SPOFEC by Novitec</p> </li> <li> <p>Product Type: Widebody Kit</p> </li> <li> <p>Model: OVERDOSE S</p> </li> <li> <p>Material: PU-RIM</p> </li> <li> <p>Components: Front bumper, rear bumper, diffuser, widebody extensions, side panels</p> </li> <li> <p>Includes: Fixing material</p> </li> </ul> <h4>Installation</h4> <p>Professional installation and paint preparation are",Novitec,Aerodynamics,"brand_spofec, car_rolls_royce, category_aerodynamic, condition_new, install_available, model_cullinan, pricing_buy_now",TRUE,Title,Default Title,R6 333 03,0,shopify,4,deny,manual,164900.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0701/4472/0949/files/Screenshot2026-01-23at23.02.21.png,1,OVERDOSE S Widebody Kit - Rolls-Royce Cullinan - R6 333 03 - Novitec,FALSE,active
spofec-aerodynamics-overdose-s-kit-pu-rim-cullinan-series-i,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/4472/0949/files/Screenshot2026-01-23at23.02.40.png,2,OVERDOSE S Widebody Kit - Rolls-Royce Cullinan - R6 333 03 - Novitec,,
spofec-cullinan-series-ii-r1-333-10,Power Optimized Exhaust with Flap Regulation - Rolls-Royce Cullinan - R1 333 10 - Novitec,"<h4>Description</h4> <p>The <strong>NOVITEC Power-Optimized Exhaust System with Flap Regulation</strong> for the <strong>Rolls-Royce Cullinan Series I &amp; Series II</strong> enhances performance while delivering a refined yet commanding exhaust sound. Engineered specifically for the Cullinan’s V12 engine, this system optimizes exhaust flow and reduces backpressure while maintaining the luxury driving experience expected from Rolls-Royce.</p> <p>The integrated flap regulation allows adjustable sound characteristics, offering a discreet tone during relaxed driving and a more powerful presence when desired.</p> <h4>Compatibility</h4> <p>Rolls-Royce Cullinan <strong>Series I</strong><br>Rolls-Royce Cullinan <strong>Series II</strong></p> <h4>Key Features</h4> <ul> <li> <p>Power-optimized exhaust system</p> </li> <li> <p>Integrated flap regulation (valved system)</p> </li> <li> <p>Adjustable exhaust sound characteristics</p> </li> <li> <p>Optimized exhaust flow and improved throttle response</p> </li> <li> <p>Developed specifically for Rolls-Royce Cullinan</p> </li> <li> <p>Maintains luxury driving comfort</p> </li> <li> <p>Direct replacement using factory mounting points</p> </li> </ul> <h4>Technical Details</h4> <ul> <li> <p>Manufacturer: NOVITEC</p> </li> <li> <p>Product Type: Exhaust System</p> </li> <li> <p>Version: Power-Optimized with flap regulation</p> </li> <li> <p>Material: Stainless Steel</p> </li> </ul> <h4>Installation</h4> <p>Professional installation is recommended.</p> <h4>Part Number</h4> <ul> <li> <p>R1 333 10</p> </li> </ul> <h4>Special Order</h4> <p>Lead time approximately <strong>4–6 weeks</strong></p>",Novitec,Exhaust,"brand_novitec, brand_spofec, car_rolls_royce, category_exhaust, condition_new, install_available, model_cullinan_series_ii, pricing_buy_now",TRUE,Title,Default Title,R1 333 10,0,shopify,6,deny,manual,26900.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0701/4472/0949/files/Screenshot2026-01-20at21.45.35.png,1,Power Optimized Exhaust with Flap Regulation - Rolls-Royce Cullinan - R1 333 10 - Novitec,FALSE,active
spofec-cullinan-series-ii-r1-333-11,Power Optimized RACE Exhaust without Flap Regulation - Rolls-Royce Cullinan - R1 333 11 - Novitec,"<p> </p> <h4>Description</h4> <p>The <strong>NOVITEC Power-Optimized RACE Exhaust System</strong> for the <strong>Rolls-Royce Cullinan Series I &amp; Series II</strong> is engineered to deliver a more pronounced and performance-focused exhaust character. Developed specifically for the Cullinan’s V12 engine, this RACE version optimizes exhaust flow and reduces backpressure for enhanced responsiveness and a deeper, more dynamic sound profile.</p> <p>Without flap regulation, this system delivers a consistently sporty exhaust tone while maintaining precise OEM-level fitment and refinement.</p> <h4>Compatibility</h4> <p>Rolls-Royce Cullinan <strong>Series I</strong><br>Rolls-Royce Cullinan <strong>Series II</strong></p> <h4>Key Features</h4> <ul> <li> <p>Power-optimized RACE exhaust system</p> </li> <li> <p>Without flap regulation</p> </li> <li> <p>Enhanced exhaust flow and throttle response</p> </li> <li> <p>Consistent sporty exhaust sound</p> </li> <li> <p>Developed specifically for Rolls-Royce Cullinan</p> </li> <li> <p>Direct replacement using factory mounting points</p> </li> </ul> <h4>Technical Details</h4> <ul> <li> <p>Manufacturer: NOVITEC</p> </li> <li> <p>Product Type: Exhaust System</p> </li> <li> <p>Version: RACE (without flap regulation)</p> </li> <li> <p>Material: Stainless Steel</p> </li> </ul> <h4>Installation</h4> <p>Professional installation is recommended.</p> <h4>Part Number</h4> <ul> <li> <p>R1 333 11</p> </li> </ul> <h4>Special Order</h4> <p>Lead time approximately <strong>4–6 weeks</strong></p>",Novitec,Exhaust,"brand_novitec, brand_spofec, car_rolls_royce, category_exhaust, condition_new, install_available, model_cullinan_series_ii, pricing_buy_now",TRUE,Title,Default Title,R1 333 11,0,shopify,3,deny,manual,14900.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0701/4472/0949/files/Screenshot2026-01-20at21.46.34.png,1,Power Optimized RACE Exhaust without Flap Regulation - Rolls-Royce Cullinan - R1 333 11 - Novitec,FALSE,active
spofec-can-tronic-suspension-module-lowering-40mm-cullinan-series-i,CAN-Tronic Suspension Module - Rolls-Royce Cullinan - R5 333 01 - Novitec,"<h4>Description</h4> <p>The <strong>SPOFEC CAN-Tronic Suspension Module</strong> for the <strong>Rolls-Royce Cullinan Series I &amp; Series II</strong> enables an electronic lowering of the vehicle by approximately 40 mm. Designed to work seamlessly with the factory suspension system, the module enhances stance, driving stability, and overall visual presence while preserving Rolls-Royce ride comfort.</p> <p>Integrated via the vehicle’s CAN-Bus system, CAN-Tronic ensures precise suspension control without permanent modifications.</p> <h4>Compatibility</h4> <p>Rolls-Royce Cullinan <strong>Series I</strong><br>Rolls-Royce Cullinan <strong>Series II</strong></p> <h4>Key Features</h4> <ul> <li> <p>Electronic suspension control module</p> </li> <li> <p>Lowers vehicle by approximately 40 mm</p> </li> <li> <p>CAN-Bus integration for seamless operation</p> </li> <li> <p>Improves stance and driving stability</p> </li> <li> <p>Maintains factory ride comfort and functionality</p> </li> <li> <p>Developed specifically for Rolls-Royce Cullinan</p> </li> </ul> <h4>Technical Details</h4> <ul> <li> <p>Manufacturer: SPOFEC by Novitec</p> </li> <li> <p>Product Type: Suspension Control Module</p> </li> <li> <p>System: CAN-Bus integrated</p> </li> <li> <p>Lowering Amount: Approx. 40 mm</p> </li> </ul> <h4>Installation</h4> <p>Professional installation is strongly recommended.</p> <h4>Part Number</h4> <ul> <li> <p>R5 333 01</p> </li> </ul> <h4>Special Order</h4> <p>Lead time approximately <strong>4–6 weeks</strong></p>",Novitec,Suspension,"brand_novitec, brand_spofec, car_rolls_royce, category_suspension, condition_new, install_available, model_cullinan, pricing_buy_now",TRUE,Title,Default Title,R5-333-01,0,shopify,4,deny,manual,11900.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0701/4472/0949/files/Screenshot2026-01-23at23.00.53.png,1,CAN-Tronic Suspension Module - Rolls-Royce Cullinan - R5 333 01 - Novitec,FALSE,active
spofec-can-tronic-suspension-module-lowering-40mm-cullinan-series-i,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/4472/0949/files/Screenshot2026-01-23at23.01.15.png,2,CAN-Tronic Suspension Module - Rolls-Royce Cullinan - R5 333 01 - Novitec,,
spofec-cullinan-series-ii-r5-333-02,Lowering Kit  - Rolls-Royce Cullinan - R5 333 02 - Novitec,"<h4>Description</h4> <p>The <strong>SPOFEC Lowering Kit</strong> for the <strong>Rolls-Royce Cullinan Series II</strong> enhances driving dynamics and visual presence by lowering the vehicle by approximately 35 mm. Developed specifically for the Cullinan, this kit delivers a more athletic stance while maintaining the refined ride comfort expected from Rolls-Royce.</p> <p>The lowering improves center of gravity and handling stability, resulting in a more planted and confident driving experience without compromising luxury.</p> <h4>Compatibility</h4> <p>Rolls-Royce Cullinan <strong>Series II</strong><br></p> <h4>Key Features</h4> <ul> <li> <p>Suspension lowering kit</p> </li> <li> <p>Lowers vehicle by approximately 35 mm</p> </li> <li> <p>Improves stance and driving stability</p> </li> <li> <p>Maintains luxury ride comfort</p> </li> <li> <p>Developed specifically for Rolls-Royce Cullinan</p> </li> <li> <p>Precision-engineered for OEM-level integration</p> </li> </ul> <h4>Technical Details</h4> <ul> <li> <p>Manufacturer: SPOFEC by Novitec</p> </li> <li> <p>Product Type: Lowering Kit</p> </li> <li> <p>Lowering Amount: Approx. 35 mm</p> </li> </ul> <h4>Installation</h4> <p>Professional installation and wheel alignment are strongly recommended.</p> <h4>Part Number</h4> <ul> <li> <p>R5 333 02</p> </li> </ul> <h4>Special Order</h4> <p>Lead time approximately <strong>4–6 weeks</strong></p>",Novitec,Suspension,"brand_novitec, brand_spofec, car_rolls_royce, category_suspension, condition_new, install_available, model_cullinan_series_ii, pricing_buy_now",TRUE,Title,Default Title,R5 333 02,0,shopify,5,deny,manual,1900.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0701/4472/0949/files/Screenshot2026-01-20at21.50.54.png,1,Lowering Kit  - Rolls-Royce Cullinan - R5 333 02 - Novitec,FALSE,active
spofec-cullinan-series-ii-r5-333-02,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/4472/0949/files/Screenshot2026-01-20at21.51.21.png,2,Lowering Kit  - Rolls-Royce Cullinan - R5 333 02 - Novitec,,
spofec-cullinan-series-ii-r4-333-19,SP4 Aluminium Wheel Set - Rolls-Royce Cullinan - R4 333 09/ 19 - Novitec,"<h4>Description</h4> <p>The <strong>SPOFEC SP4 Aluminium Wheel Set</strong> for the <strong>Rolls-Royce Cullinan Series I &amp; Series II</strong> combines bold luxury styling with a striking 24-inch design. Developed specifically for the Cullinan, the SP4 wheels enhance road presence while preserving ride comfort and refined performance.</p> <p>Finished in colors from the SPOFEC solid color range, the SP4 wheel set delivers a powerful yet elegant appearance tailored to the distinctive character of Rolls-Royce.</p> <h4>Compatibility</h4> <p>Rolls-Royce Cullinan <strong>Series I</strong><br>Rolls-Royce Cullinan <strong>Series II</strong></p> <h4>Key Features</h4> <ul> <li> <p>Aluminium wheel set SP4</p> </li> <li> <p>24-inch wheel configuration</p> </li> <li> <p>Developed specifically for Rolls-Royce Cullinan</p> </li> <li> <p>Enhances luxury presence and stance</p> </li> <li> <p>Finished in SPOFEC solid color range</p> </li> <li> <p>Available as wheels only or complete wheel/tyre set</p> </li> </ul> <h4>Available Versions</h4> <p><strong>Without Tyres</strong></p> <ul> <li> <p>10.0J x 24""</p> </li> <li> <p>Supplied without tyres</p> </li> </ul> <p><strong>Complete Set Wheels / Tyres</strong></p> <ul> <li> <p>10.0J x 24""</p> </li> <li> <p>Tyre size: 295/30 R24</p> </li> <li> <p>Ready-to-install wheel and tyre combination</p> </li> <li> <p>Finished in SPOFEC solid color range</p> </li> </ul> <h4>Technical Details</h4> <ul> <li> <p>Manufacturer: SPOFEC by Novitec</p> </li> <li> <p>Product Type: Aluminium Wheel Set</p> </li> <li> <p>Model: SP4</p> </li> <li> <p>Finish: Solid color range</p> </li> <li> <p>Quantity: Complete wheel set (front and rear)</p> </li> </ul> <h4>Installation</h4> <p>Professional installation and wheel alignment are recommended.</p> <h4>Part Numbers</h4> <p><strong>Without Tyres</strong",Novitec,Wheels,"brand_spofec, car_rolls_royce, category_wheels, condition_new, install_available, model_cullinan_series_ii, pricing_buy_now",TRUE,Variant,With Tyres,R4 333 19,0,shopify,1,deny,manual,80900.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0701/4472/0949/files/Screenshot2026-01-20at21.49.36.png,1,SP4 Aluminium Wheel Set - Rolls-Royce Cullinan - R4 333 09/ 19 - Novitec,FALSE,active
spofec-cullinan-series-ii-r4-333-19,,,,,,,,Without Tyres,R4-333-09,0,shopify,6,deny,manual,70900.00,TRUE,TRUE,,,,,
spofec-cullinan-series-ii-r4-333-19,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/4472/0949/files/tempImagezrPmmi.jpg,2,SP4 Aluminium Wheel Set - Rolls-Royce Cullinan - R4 333 09/ 19 - Novitec,,
spofec-cullinan-series-ii-r4-333-19,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/4472/0949/files/Screenshot2026-01-20at21.50.02.png,3,SP4 Aluminium Wheel Set - Rolls-Royce Cullinan - R4 333 09/ 19 - Novitec,,
spofec-cullinan-series-ii-r4-333-15,SP3 Aluminium Wheel Set - Rolls-Royce Cullinan - R4 333 05/ 15 - Novitec,"<h4>Description</h4> <p>The <strong>SPOFEC SP3 Aluminium Wheel Set</strong> for the <strong>Rolls-Royce Cullinan Series I &amp; Series II</strong> combines contemporary multi-spoke design with commanding 24-inch proportions. Developed specifically for the Cullinan, the SP3 wheels enhance visual presence while maintaining driving comfort and stability.</p> <p>Finished in colors from the SPOFEC solid color range, the SP3 wheel set delivers a refined yet powerful aesthetic perfectly suited to the character of Rolls-Royce.</p> <h4>Compatibility</h4> <p>Rolls-Royce Cullinan <strong>Series I</strong><br>Rolls-Royce Cullinan <strong>Series II</strong></p> <h6> <strong></strong><br> </h6> <h4>Key Features</h4> <ul> <li> <p>Aluminium wheel set SP3</p> </li> <li> <p>24-inch wheel configuration</p> </li> <li> <p>Developed specifically for Rolls-Royce Cullinan</p> </li> <li> <p>Enhances luxury appearance and road presence</p> </li> <li> <p>Finished in SPOFEC solid color range</p> </li> <li> <p>Available as wheels only or complete wheel/tyre set</p> </li> </ul> <h4>Available Versions</h4> <p><strong>Without Tyres</strong></p> <ul> <li> <p>10.0J x 24""</p> </li> <li> <p>Supplied without tyres</p> </li> </ul> <p><strong>Complete Set Wheels / Tyres</strong></p> <ul> <li> <p>10.0J x 24""</p> </li> <li> <p>Ready-to-install wheel and tyre combination</p> </li> <li> <p>Finished in SPOFEC solid color range</p> </li> </ul> <h4>Technical Details</h4> <ul> <li> <p>Manufacturer: SPOFEC by Novitec</p> </li> <li> <p>Product Type: Aluminium Wheel Set</p> </li> <li> <p>Model: SP3</p> </li> <li> <p>Finish: Solid color range</p> </li> <li> <p>Quantity: Complete wheel set (front and rear)</p> </li> </ul> <h4>Installation</h4> <p>Professional installation and wheel alignment are recommended.</p> <h4>Part Numbers</h4> <p><strong>Without Tyres</strong></p> <ul> <li> <p data-start=""15",Novitec,Wheels,"brand_novitec, brand_spofec, car_rolls_royce, category_wheels, condition_new, install_available, model_cullinan, model_cullinan_series_ii, pricing_buy_now",TRUE,Variant,With Tyres,R4 333 15,0,shopify,3,deny,manual,80900.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0701/4472/0949/files/Screenshot2026-01-20at21.48.42.png,1,SP3 Aluminium Wheel Set - Rolls-Royce Cullinan - R4 333 05/ 15 - Novitec,FALSE,active
spofec-cullinan-series-ii-r4-333-15,,,,,,,,Without Tyres,R4 333 05,0,shopify,3,deny,manual,70900.00,TRUE,TRUE,,,,,
spofec-cullinan-series-ii-r4-333-15,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/4472/0949/files/Screenshot_2026-02-20_at_21.22.51.png,2,SP3 Aluminium Wheel Set - Rolls-Royce Cullinan - R4 333 05/ 15 - Novitec,,
spofec-cullinan-series-ii-r4-333-15,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/4472/0949/files/Screenshot2026-01-20at21.49.07.png,3,SP3 Aluminium Wheel Set - Rolls-Royce Cullinan - R4 333 05/ 15 - Novitec,,
