Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Gift Card,Status
spofec-cullinan-series-ii-r1-333-20,SWITCHTRONIC Module - Rolls-Royce Cullinan - R1 333 20 - Novitec,"<h4>Description</h4> <p>The <strong>SPOFEC SWITCHTRONIC Module</strong> for the <strong>Rolls-Royce Cullinan Series I &amp; Series II</strong> allows convenient manual control of exhaust systems equipped with flap regulation. Using a radio remote, the system enables the driver to open or close the exhaust valves directly from the cockpit, instantly adjusting the exhaust sound character.</p> <p>Designed for seamless integration with SPOFEC valved exhaust systems, SWITCHTRONIC enhances the driving experience while maintaining the luxury standards expected from Rolls-Royce.</p> <h4>Compatibility</h4> <p>Rolls-Royce Cullinan <strong>Series I</strong><br>Rolls-Royce Cullinan <strong>Series II</strong><br>For use with <strong>exhaust systems equipped with flap regulation</strong></p> <h4>Key Features</h4> <ul> <li> <p>Remote control operation via radio signal</p> </li> <li> <p>Open and close exhaust flaps directly from the cockpit</p> </li> <li> <p>Designed for SPOFEC exhaust systems with flap regulation</p> </li> <li> <p>Enhances sound customization while maintaining luxury refinement</p> </li> <li> <p>Seamless integration with factory electronics</p> </li> </ul> <h4>Technical Details</h4> <ul> <li> <p>Manufacturer: SPOFEC</p> </li> <li> <p>Product Type: Exhaust Valve Control Module</p> </li> <li> <p>Operation: Radio remote control</p> </li> <li> <p>Function: Manual exhaust flap control</p> </li> </ul> <h4>Installation</h4> <p>Professional installation is recommended.<br>To be installed in combination with exhaust systems featuring flap regulation.</p> <h4>Part Number</h4> <ul> <li> <p>R1 333 20</p> </li> </ul> <h4>Special Order</h4> <p>Lead time approximately <strong>4–6 weeks</strong></p>",Novitec,Exhaust,"brand_novitec, brand_spofec, car_rolls_royce, category_exhaust, condition_new, install_available, model_cullinan_series_ii, pricing_buy_now",TRUE,Title,Default Title,R1-333-20,0,shopify,5,deny,manual,3900.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0701/4472/0949/files/Screenshot_2026-02-14_at_14.30.40.png,1,SWITCHTRONIC Module - Rolls-Royce Cullinan - R1 333 20 - Novitec,FALSE,active
spofec-cullinan-series-ii-r5-333-20,Aluminium Wheel Spacers - Rolls-Royce Cullinan - R5 333 20/ 30 - Novitec,"<h4>Description</h4> <p>The <strong>SPOFEC Aluminium Wheel Spacers</strong> for the <strong>Rolls-Royce Cullinan Series I &amp; Series II</strong> are engineered to enhance stance, stability, and visual presence. Manufactured from high-strength aluminium and corrosion-protected through anodizing, these spacers ensure durability, precise fitment, and long-term reliability.</p> <p>By widening the track width, the spacers improve handling stability and give the Cullinan a more powerful and athletic appearance while maintaining OEM-level integration.</p> <h4>Compatibility</h4> <p>Rolls-Royce Cullinan <strong>Series I</strong><br>Rolls-Royce Cullinan <strong>Series II</strong></p> <h4>Key Features</h4> <ul> <li> <p>Aluminium wheel spacers set (2 pieces)</p> </li> <li> <p>High-strength aluminium construction</p> </li> <li> <p>Corrosion-protected through anodized finish</p> </li> <li> <p>Enlarged track width for improved stance and stability</p> </li> <li> <p>Precision-engineered for OEM-level fitment</p> </li> <li> <p>Includes complete mounting material</p> </li> </ul> <h4>Available Versions</h4> <p><strong>Front Axle – Spacer 20 mm</strong></p> <ul> <li> <p>Enlarged track width by 40 mm</p> </li> <li> <p>Designed for front axle application</p> </li> </ul> <p><strong>Rear Axle – Spacer 25 mm</strong></p> <ul> <li> <p>Enlarged track width by 50 mm</p> </li> <li> <p>Designed for rear axle application</p> </li> </ul> <h4>Technical Details</h4> <ul> <li> <p>Manufacturer: SPOFEC</p> </li> <li> <p>Product Type: Wheel Spacers</p> </li> <li> <p>Material: High-strength aluminium</p> </li> <li> <p>Finish: Anodized</p> </li> <li> <p>Quantity: Set of 2 pieces (including mounting material)</p> </li> </ul> <h4>Installation</h4> <p>Professional installation and wheel alignment are recommended.</p> <h4>Part Numbers</h4> <p><strong>Front Axle – Spacer 20 mm</strong></p> <ul> <li",Novitec,Suspension,"brand_novitec, brand_spofec, car_rolls_royce, category_suspension, condition_new, install_available, model_cullinan_series_ii, pricing_buy_now",TRUE,Variant,Spacers 20mm,R5 333 20,0,shopify,2,deny,manual,2100.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0701/4472/0949/files/Screenshot2026-01-04at06.50.03_2e130ac0-7f14-46c2-afe7-fa8c375046a0.png,1,Aluminium Wheel Spacers - Rolls-Royce Cullinan - R5 333 20/ 30 - Novitec,FALSE,active
spofec-cullinan-series-ii-r5-333-20,,,,,,,,Spacers 25mm,R5 333 30,0,shopify,6,deny,manual,2400.00,TRUE,TRUE,,,,,
spofec-aluminium-spacers-set-2-pcs-front-axle-12mm-track-24mm-spectre,Aluminium Spacers Set (2 pcs) - Rolls Royce Spectre - R5 444 12/ 15 - Novitec,"<h4>Description</h4> <p>The <strong>SPOFEC Aluminium Wheel Spacers</strong> for the <strong>Rolls-Royce Spectre</strong> are engineered to enhance vehicle stance, stability, and road presence. Manufactured from high-strength aluminium and corrosion-protected through anodizing, these spacers ensure durability, precise fitment, and long-term reliability.</p> <p>By widening the track width, the spacers improve handling stability and give the Spectre a more powerful and planted appearance while maintaining OEM-level integration.</p> <h4>Compatibility</h4> <p>Rolls-Royce Spectre</p> <h4>Key Features</h4> <ul> <li> <p>Aluminium wheel spacers (set of 2)</p> </li> <li> <p>High-strength aluminium construction</p> </li> <li> <p>Corrosion-protected through anodized finish</p> </li> <li> <p>Enlarged track width for improved stance and stability</p> </li> <li> <p>Precision-engineered for OEM-level fitment</p> </li> <li> <p>Includes complete mounting material</p> </li> </ul> <h4>Available Versions</h4> <p><strong>Front Axle – Spacer 12 mm</strong></p> <ul> <li> <p>Enlarged track width by 24 mm</p> </li> <li> <p>Designed for front axle application</p> </li> <li> <p>Set of 2 pieces including mounting material</p> </li> </ul> <p><strong>Rear Axle – Spacer 15 mm</strong></p> <ul> <li> <p>Enlarged track width by 30 mm</p> </li> <li> <p>Designed for rear axle application</p> </li> <li> <p>Set of 2 pieces including mounting material</p> </li> </ul> <h4><strong>Technical Details</strong></h4> <ul> <li> <p>Manufacturer: SPOFEC by Novitec</p> </li> <li> <p>Product Type: Wheel Spacers</p> </li> <li> <p>Material: High-strength aluminium</p> </li> <li> <p>Finish: Anodized</p> </li> <li> <p>Quantity: Set of 2 pieces (including mounting material)</p> </li> </ul> <h4>Installation</h4> <p>Professional installation and wheel alignment are strongly recommended.</p> <h4>Part Numbers</h4> <p><strong>Front Axle – 12 mm</strong></p> <ul data-star",Novitec,Suspension,"brand_novitec, car_rolls_royce, category_suspension, condition_new, install_available, model_spectre, pricing_buy_now",TRUE,Variant,Spacers 12mm,R5 444 12,0,shopify,4,deny,manual,1900.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0701/4472/0949/files/Screenshot2026-01-24at11.44.51.png,1,Aluminium Spacers Set (2 pcs) - Rolls Royce Spectre - R5 444 12/ 15 - Novitec,FALSE,active
spofec-aluminium-spacers-set-2-pcs-front-axle-12mm-track-24mm-spectre,,,,,,,,Spacers 15mm,R5 444 15,0,shopify,4,deny,manual,2300.00,TRUE,TRUE,,,,,
spofec-cullinan-series-ii-r4-333-10,SP2 Aluminium Wheel Set - Rolls-Royce Cullinan - R4 333 00/ 10 - Novitec,"<h4>Description</h4> <p>The <strong>SPOFEC SP2 Aluminium Wheel Set</strong> for the <strong>Rolls-Royce Cullinan Series I &amp; Series II</strong> combines bold 24-inch proportions with refined luxury styling. Developed specifically for the Cullinan, the SP2 wheels enhance road presence while maintaining driving comfort and stability.</p> <p>Finished in colors from the SPOFEC solid color range, this wheel set delivers an exclusive and commanding appearance tailored to the character of Rolls-Royce.</p> <h4>Compatibility</h4> <p>Rolls-Royce Cullinan <strong>Series I</strong><br>Rolls-Royce Cullinan <strong>Series II</strong></p> <h6><strong></strong></h6> <h4>Key Features</h4> <ul> <li> <p>Aluminium wheel set SP2</p> </li> <li> <p>Oversized 24-inch configuration</p> </li> <li> <p>Developed specifically for Rolls-Royce Cullinan</p> </li> <li> <p>Enhances luxury presence and stance</p> </li> <li> <p>Finished in SPOFEC solid color range</p> </li> <li> <p>Available with or without tyres</p> </li> </ul> <h4>Available Versions</h4> <p><strong>Without Tyres</strong></p> <ul> <li> <p>10.0J x 24""</p> </li> <li> <p>Supplied without tyres</p> </li> </ul> <p><strong>Complete Set Wheels / Tyres</strong></p> <ul> <li> <p>10.0J x 24""</p> </li> <li> <p>Tyre size: 295/30 R24</p> </li> <li> <p>Ready-to-install wheel and tyre combination</p> </li> </ul> <h4>Technical Details</h4> <ul> <li> <p>Manufacturer: SPOFEC by Novitec</p> </li> <li> <p>Product Type: Aluminium Wheel Set</p> </li> <li> <p>Model: SP2</p> </li> <li> <p>Finish: Solid color range</p> </li> <li> <p>Quantity: Complete wheel set (front and rear)</p> </li> </ul> <h4>Installation</h4> <p>Professional installation and wheel alignment are recommended.</p> <h4>Part Numbers</h4> <p><strong>Without Tyres</strong></p> <ul> <li> <p>R4 333 00</p> </li> </ul> <h",Novitec,Wheels,"brand_novitec, brand_spofec, car_rolls_royce, category_wheels, condition_new, install_available, model_cullinan, model_cullinan_series_ii, pricing_buy_now",TRUE,Variant,With Tyres,R4 333 10,0,shopify,5,deny,manual,77900.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0701/4472/0949/files/Screenshot2026-01-20at21.47.21.png,1,SP2 Aluminium Wheel Set - Rolls-Royce Cullinan - R4 333 00/ 10 - Novitec,FALSE,active
spofec-cullinan-series-ii-r4-333-10,,,,,,,,Without Tyres,R4-333-00,0,shopify,1,deny,manual,67900.00,TRUE,TRUE,,,,,
spofec-cullinan-series-ii-r4-333-10,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/4472/0949/files/Screenshot_2026-02-20_at_21.22.37.png,2,SP2 Aluminium Wheel Set - Rolls-Royce Cullinan - R4 333 00/ 10 - Novitec,,
spofec-cullinan-series-ii-r4-333-10,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/4472/0949/files/Screenshot2026-01-20at21.48.04.png,3,SP2 Aluminium Wheel Set - Rolls-Royce Cullinan - R4 333 00/ 10 - Novitec,,
spofec-complete-set-wheels-tyres-sp4-solid-colors-10-0j-x-24j-with-295-30-r24-spectre,SP4 Aluminium Wheel Set - Rolls Royce Spectre - R4 444 45/ 55 - Novitec,"<h4>Description</h4> <p>The <strong>SPOFEC SP4 Aluminium Wheel Set</strong> for the <strong>Rolls-Royce Spectre</strong> combines imposing 24-inch dimensions with a bold and contemporary design. Developed specifically for the fully electric Spectre, the SP4 wheels enhance the vehicle’s commanding road presence while maintaining the refined luxury character expected from Rolls-Royce.</p> <p>Finished in colors from the SPOFEC solid color range, the SP4 wheel set delivers a powerful yet elegant appearance, perfectly complementing the dynamic styling of the Spectre.</p> <h4>Compatibility</h4> <p>Rolls-Royce Spectre</p> <h4>Key Features</h4> <ul> <li> <p>Aluminium wheel set SP4</p> </li> <li> <p>Large 24-inch format for maximum presence</p> </li> <li> <p>Developed specifically for Rolls-Royce Spectre</p> </li> <li> <p>Precision-engineered for OEM-level fitment</p> </li> <li> <p>Finished in colors from the SPOFEC solid color range</p> </li> <li> <p>Available with or without tyres</p> </li> </ul> <h4>Wheel Specifications</h4> <p><strong>Front Axle</strong><br>10.0J x 24""</p> <p><strong>Rear Axle</strong><br>10.0J x 24""</p> <h4>Tyre Options</h4> <p><strong>With Tyres</strong></p> <ul> <li> <p>295/30 R24</p> </li> </ul> <p><strong>Without Tyres</strong></p> <ul> <li> <p>Wheels supplied without tyres</p> </li> </ul> <h4>Technical Details</h4> <ul> <li> <p>Manufacturer: SPOFEC by Novitec</p> </li> <li> <p>Wheel Type: Aluminium</p> </li> <li> <p>Model: SP4</p> </li> <li> <p>Finish: Solid color range</p> </li> <li> <p>Quantity: Complete wheel set</p> </li> </ul> <h4>Installation</h4> <p>Professional installation and wheel alignment are strongly recommended.</p> <h4>Part Numbers</h4> <p><strong>Without Tyres</strong></p> <ul> <li> <p>R4 444 45</p> </li> </ul> <p><strong>Complete Set with Tyres</strong></p> <ul> <l",Novitec,Wheels,"brand_novitec, car_rolls_royce, category_wheels, condition_new, install_available, model_spectre, pricing_buy_now",TRUE,Variant,With Tyres,R4 444 55,0,shopify,4,deny,manual,74900.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0701/4472/0949/files/Screenshot2026-01-24at11.48.12.png,1,SP4 Aluminium Wheel Set - Rolls Royce Spectre - R4 444 45/ 55 - Novitec,FALSE,active
spofec-complete-set-wheels-tyres-sp4-solid-colors-10-0j-x-24j-with-295-30-r24-spectre,,,,,,,,Without Tyres,R4 444 45,0,shopify,1,deny,manual,64900.00,TRUE,TRUE,,,,,
spofec-complete-set-wheels-tyres-sp4-solid-colors-10-0j-x-24j-with-295-30-r24-spectre,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/4472/0949/files/tempImagezrPmmi.jpg,2,SP4 Aluminium Wheel Set - Rolls Royce Spectre - R4 444 45/ 55 - Novitec,,
spofec-complete-set-wheels-tyres-sp4-solid-colors-10-0j-x-24j-with-295-30-r24-spectre,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/4472/0949/files/Screenshot_2026-01-24_at_11.44.32.png,3,SP4 Aluminium Wheel Set - Rolls Royce Spectre - R4 444 45/ 55 - Novitec,,
